"Year","Age","Male_Proportion","Female_Proportion","Male_Yr_Total","Female_Yr_Total","m","f","SetType"
2017,14,0.019455,0.02003,514,649,0,0,"StRS"
2017,15,0.019455,0.010785,514,649,0,0,"StRS"
2017,16,0.0214,0.015408,514,649,0,0,"StRS"
2017,17,0.009727,0.015408,514,649,0,0,"StRS"
2017,18,0.009727,0.02003,514,649,0,0,"StRS"
2017,19,0.003891,0.013867,514,649,0,0,"StRS"
2017,20,0.025291,0.013867,514,649,0,0,"StRS"
2017,21,0.009727,0.007704,514,649,0,0,"StRS"
2017,22,0.013618,0.003081,514,649,0,0,"StRS"
2017,23,0.001945,0.007704,514,649,0,0,"StRS"
2017,24,0.001945,0.004622,514,649,0,0,"StRS"
2017,25,0.005836,0.007704,514,649,0,0,"StRS"
2017,26,0.001945,0.004622,514,649,0,0,"StRS"
2017,27,0.003891,0.007704,514,649,0,0,"StRS"
2017,28,0.003891,0.006163,514,649,0,0,"StRS"
2017,29,0,0.00154,514,649,0,0,"StRS"
2017,30,0.005836,0.003081,514,649,0,0,"StRS"
2017,31,0,0.00154,514,649,0,0,"StRS"
2017,32,0,0.006163,514,649,0,0,"StRS"
2017,33,0.005836,0.003081,514,649,0,0,"StRS"
2017,34,0,0.003081,514,649,0,0,"StRS"
2017,35,0.042801,0.033898,514,649,0,0,"StRS"
2018,2,0.069981,0.079674,543,615,0,0,"StRS"
2018,3,0.049723,0.099186,543,615,0,0,"StRS"
2018,4,0.062615,0.0813,543,615,0,0,"StRS"
2018,5,0.123388,0.117073,543,615,1,1,"StRS"
2018,6,0.093922,0.068292,543,615,0,0,"StRS"
2018,7,0.055248,0.042276,543,615,0,0,"StRS"
2018,8,0.038674,0.060162,543,615,0,0,"StRS"
2018,9,0.051565,0.055284,543,615,0,0,"StRS"
2018,10,0.047882,0.050406,543,615,0,0,"StRS"
2018,11,0.047882,0.039024,543,615,0,0,"StRS"
2018,12,0.025782,0.019512,543,615,0,0,"StRS"
2018,13,0.011049,0.02439,543,615,0,0,"StRS"
2018,14,0.011049,0.01626,543,615,0,0,"StRS"
2018,15,0.016574,0.019512,543,615,0,0,"StRS"
2018,16,0.025782,0.027642,543,615,0,0,"StRS"
2018,17,0.022099,0.01626,543,615,0,0,"StRS"
2018,18,0.023941,0.01626,543,615,0,0,"StRS"
2018,19,0.018416,0.013008,543,615,0,0,"StRS"
2018,20,0.014732,0.017886,543,615,0,0,"StRS"
2018,21,0.014732,0.022764,543,615,0,0,"StRS"
2018,22,0.020257,0.00813,543,615,0,0,"StRS"
2018,23,0.009208,0.009756,543,615,0,0,"StRS"
2018,24,0.014732,0.004878,543,615,0,0,"StRS"
2018,25,0.005524,0.003252,543,615,0,0,"StRS"
2018,26,0.007366,0.003252,543,615,0,0,"StRS"
2018,27,0.001841,0.006504,543,615,0,0,"StRS"
2018,28,0.007366,0.001626,543,615,0,0,"StRS"
2018,29,0.001841,0.00813,543,615,0,0,"StRS"
2018,30,0.009208,0.003252,543,615,0,0,"StRS"
2018,31,0,0.006504,543,615,0,0,"StRS"
2018,32,0.003683,0.006504,543,615,0,0,"StRS"
2018,33,0.005524,0.001626,543,615,0,0,"StRS"
2018,34,0.011049,0,543,615,0,0,"StRS"
2018,35,0.075506,0.050406,543,615,0,0,"StRS"
2008,2,0,0,,,0,0,"StRS"
2008,3,0,0,,,0,0,"StRS"
2003,16,0,0,,,0,0,"StRS"
2006,30,0,0,,,0,0,"StRS"
2005,31,0,0,,,0,0,"StRS"
2005,34,0,0,,,0,0,"StRS"
